match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,p1_perform,p2_perform,p1_state,p2_state,last_winner,p1_momt,p2_momt
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,905.0,1,4,25,0,0,2,1,2,3,2,2,2,13,12,2,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.131,14.601,5,110.0,C,NCTL,D,-0.082,3.082,2,0,1,0.86,0.6
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,955.0,1,5,26,0,0,2,2,0,0,1,2,2,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.403,43.741,10,97.0,BC,NCTL,D,-0.653,0.653,0,0,0,0.0,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1010.0,1,5,27,0,0,2,2,0,1,1,1,1,14,13,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,14.863,7.442,1,125.0,W,CTL,D,0.694,0.306,0,0,2,0.86,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1039.0,1,5,28,0,0,2,2,1,1,1,1,1,15,13,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.276,33.647,5,122.0,C,NCTL,ND,2.041,-0.041,0,0,1,0.86,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1073.0,1,5,29,0,0,2,2,2,1,1,2,2,15,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45.151,44.888,10,94.0,W,CTL,D,0.388,0.612,0,0,1,-0.5900000000000001,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1132.0,1,5,30,0,0,2,2,2,2,1,1,1,16,14,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.752,24.195,3,109.0,BW,NCTL,ND,1.735,0.265,0,0,2,0.86,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1161.0,1,5,31,0,0,2,2,3,2,1,1,1,17,14,1,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,17.077,21.609,3,115.0,C,NCTL,,4.082,-0.082,0,0,1,1.46,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1273.0,1,6,32,0,0,3,2,0,0,2,1,2,17,15,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.404,21.707,5,114.0,W,CTL,ND,-0.347,1.347,2,0,0,0.6,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1300.0,1,6,33,0,0,3,2,0,1,2,2,1,18,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,44.276,44.597,10,92.0,BW,NCTL,ND,0.306,-0.306,2,0,2,0.86,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1347.0,1,6,34,0,0,3,2,1,1,2,2,1,19,15,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,57.968,43.54,12,107.0,BW,NCTL,ND,1.959,-0.959,2,0,1,1.46,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1424.0,1,6,35,0,0,3,2,2,1,2,1,2,19,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.725,42.776,11,125.0,W,NCTL,ND,1.612,-0.612,2,0,1,0.86,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1463.0,1,6,36,0,0,3,2,2,2,2,2,2,19,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20.759,17.931,3,98.0,B,NCTL,ND,0.265,-0.265,2,0,2,0.009999999999999898,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1508.0,1,6,37,0,0,3,2,2,3,2,1,2,19,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.831,8.012,1,123.0,C,NCTL,ND,-0.082,0.082,2,0,2,0.86,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1550.0,1,7,38,0,0,3,3,0,0,1,1,2,19,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.615,16.857,2,118.0,C,CTL,ND,-1.653,0.653,0,0,0,0.0,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1581.0,1,7,39,0,0,3,3,0,1,1,1,1,20,19,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.738,0.0,3,118.0,C,NCTL,,0.694,0.306,0,0,2,1.46,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1613.0,1,7,40,0,0,3,3,1,1,1,2,1,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.352,52.45,11,97.0,BW,NCTL,ND,1.041,-0.041,0,0,1,0.26,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1671.0,1,7,41,0,0,3,3,2,1,1,1,1,22,19,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19.506,17.605,5,123.0,B,NCTL,ND,3.388,-0.388,0,0,1,1.46,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1720.0,1,7,42,0,0,3,3,3,1,1,1,1,23,19,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,14.862,19.482,3,123.0,C,NCTL,ND,3.735,-2.735,0,0,1,0.26,-0.8500000000000001
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1829.0,1,8,43,0,0,4,3,0,0,2,2,1,24,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30.424,20.994,6,108.0,B,NCTL,D,0.653,-1.653,2,0,0,0.6,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1866.0,1,8,44,0,0,4,3,1,0,2,1,2,24,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,27.044,18.656,3,125.0,C,NCTL,ND,0.306,-0.306,2,0,1,0.86,0.6
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1893.0,1,8,45,0,0,4,3,1,1,2,1,2,24,21,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.379,0.781,1,124.0,C,CTL,,-0.041,1.041,2,0,2,0.86,1.2
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1910.0,1,8,46,0,0,4,3,1,2,2,1,1,25,21,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25,8.874,2,122.0,C,NCTL,D,1.612,0.388,2,0,2,1.46,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1931.0,1,8,47,0,0,4,3,2,2,2,1,1,26,21,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,37.682,14.958,4,116.0,W,NCTL,ND,3.265,-0.265,2,0,1,1.46,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1956.0,1,8,48,0,0,4,3,3,2,2,2,1,27,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,10.499,8.828,2,95.0,BW,NCTL,ND,3.918,-0.918,2,0,1,0.86,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,2028.0,1,9,49,0,0,5,3,0,0,1,2,1,28,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.122,5.112,1,109.0,BC,NCTL,ND,0.347,-0.347,2,0,0,0.6,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,2064.0,1,9,50,0,0,5,3,1,0,1,2,1,29,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.775,5.973,1,88.0,B,NCTL,D,0.694,-0.694,2,0,1,0.86,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,2100.0,1,9,51,0,0,5,3,2,0,1,1,1,30,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.277,5.649,1,108.0,BC,NCTL,D,1.041,-1.041,2,0,1,0.86,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,2123.0,1,9,52,0,0,5,3,3,0,1,1,1,31,21,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.062,7.727,1,117.0,C,NCTL,D,2.388,-1.388,2,0,1,1.46,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,2334.0,2,1,53,1,0,0,0,0,0,2,1,2,31,22,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.392,20.461,7,107.0,W,NCTL,D,-0.347,1.347,3,0,1,0.8999999999999999,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,2361.0,2,1,54,1,0,0,0,0,1,2,2,2,31,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.186,18.528,5,90.0,B,NCTL,D,-0.694,1.694,3,0,2,1.16,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,2395.0,2,1,55,1,0,0,0,0,2,2,1,2,31,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.772,3.282,1,120.0,BW,CTL,ND,-1.041,2.041,3,0,2,1.16,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,2417.0,2,1,56,1,0,0,0,0,3,2,2,2,31,25,2,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.853,16.087,5,109.0,C,NCTL,ND,-1.388,3.388,3,0,2,1.16,0.6
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,2491.0,2,2,57,1,0,0,1,0,0,1,1,1,32,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.029,37.711,11,110.0,BW,NCTL,D,0.347,-0.347,3,2,2,0.8999999999999999,0.6
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,2543.0,2,2,58,1,0,0,1,1,0,1,2,2,32,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.138,15.023,2,106.0,C,CTL,ND,-1.306,0.306,3,2,1,0.30999999999999983,0.6
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,2580.0,2,2,59,1,0,0,1,1,1,1,1,1,33,26,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495,0.127,1,126.0,C,NCTL,,0.041,-0.041,3,2,2,2.36,0.6
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,2604.0,2,2,60,1,0,0,1,2,1,1,2,2,33,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22.321,21.131,4,94.0,BW,NCTL,ND,-1.612,0.612,3,2,1,0.30999999999999983,0.6
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,2648.0,2,2,61,1,0,0,1,2,2,1,2,2,33,28,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.826,3.378,0,,BC,CTL,,-3.265,1.265,3,2,2,-0.5400000000000003,0.6
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,2688.0,2,2,62,1,0,0,1,2,3,1,1,1,34,28,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.777,0.0,1,117.0,C,CTL,,-1.918,0.918,3,2,2,2.36,0.6
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,2717.0,2,2,63,1,0,0,1,3,3,1,1,1,35,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.872,5.929,1,121.0,B,NCTL,ND,-1.571,0.571,3,2,1,1.16,0.6
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,2745.0,2,2,64,1,0,0,1,4,3,1,1,2,35,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33.513,10.336,4,115.0,C,NCTL,ND,-3.224,1.224,3,2,1,1.16,0.6
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,2783.0,2,2,65,1,0,0,1,3,3,1,1,1,36,29,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13.434,19.799,3,107.0,W,CTL,,-0.877,0.877,3,2,2,2.36,0.6
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,2815.0,2,2,66,1,0,0,1,4,3,1,1,1,37,29,1,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.602,14.73,3,126.0,B,NCTL,ND,0.47,0.53,3,2,1,1.7599999999999998,0.6
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,2866.0,2,3,67,1,0,1,1,0,0,2,2,2,37,30,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.161,5.406,1,104.0,W,CTL,D,-0.347,1.347,3,0,1,0.8999999999999999,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,2894.0,2,3,68,1,0,1,1,0,1,2,1,1,38,30,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,148.723,70.86,14,123.0,C,NCTL,D,1.306,0.694,3,0,2,1.7599999999999998,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,2940.0,2,3,69,1,0,1,1,1,1,2,2,1,39,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.501,7.449,2,101.0,C,NCTL,ND,1.959,-0.959,3,0,1,1.16,-0.8500000000000001
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,2974.0,2,3,70,1,0,1,1,2,1,2,1,1,40,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.065,8.759,2,115.0,W,CTL,ND,2.612,-2.612,3,0,1,1.16,-0.8500000000000001
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,2996.0,2,3,71,1,0,1,1,3,1,2,1,2,40,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,50.733,39.461,13,124.0,C,CTL,ND,1.265,-2.265,3,0,1,0.30999999999999983,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,3032.0,2,3,72,1,0,1,1,3,2,2,1,2,40,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,21.621,16.693,5,123.0,BW,CTL,ND,-0.082,-1.918,3,0,2,0.30999999999999983,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,3060.0,2,3,73,1,0,1,1,3,3,2,2,1,41,32,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,27.81,27.675,8,95.0,C,NCTL,ND,1.571,-2.571,3,0,2,1.7599999999999998,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,3104.0,2,3,74,1,0,1,1,4,3,2,2,1,42,32,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,12.31,11.111,2,95.0,BW,NCTL,D,3.224,-3.224,3,0,1,1.7599999999999998,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,3228.0,2,4,75,1,0,2,1,0,0,1,2,1,43,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.164,25.549,3,100.0,W,NCTL,ND,0.347,-1.347,5,0,2,1.5,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,3272.0,2,4,76,1,0,2,1,1,0,1,1,1,44,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.194,12.567,3,117.0,BC,NCTL,D,0.694,-2.694,5,0,1,1.76,-0.8500000000000001
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,3301.0,2,4,77,1,0,2,1,2,0,1,2,2,44,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.647,40.004,8,106.0,BC,CTL,ND,0.041,-2.041,5,0,1,1.76,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,3353.0,2,4,78,1,0,2,1,2,1,1,1,2,44,34,0,0,0,0,0,1,B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.183,7.746,2,111.0,W,CTL,ND,-1.612,-0.388,5,0,2,1.76,0.6
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,3386.0,2,4,79,1,0,2,1,2,2,1,1,1,45,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.19,42.447,9,110.0,W,NCTL,D,-1.265,-0.735,5,0,2,1.76,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,3427.0,2,4,80,1,0,2,1,3,2,1,1,1,46,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.403,36.5,9,121.0,C,NCTL,ND,-0.918,-1.082,5,0,1,1.76,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,3480.0,2,5,81,1,0,3,1,0,0,2,1,2,46,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.718,10.49,3,120.0,C,NCTL,ND,-0.347,0.347,5,0,1,1.5,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,3514.0,2,5,82,1,0,3,1,0,1,2,1,2,46,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.769,8.568,1,120.0,W,CTL,D,-0.694,0.694,5,0,2,1.76,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,3537.0,2,5,83,1,0,3,1,0,2,2,1,2,46,37,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,28.328,21.232,5,112.0,W,CTL,D,-1.041,3.041,5,0,2,1.76,1.2
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,3565.0,2,5,84,1,0,3,1,0,3,2,1,2,46,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.942,4.203,1,122.0,C,NCTL,D,-1.388,3.388,5,0,2,1.76,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,3680.0,2,6,85,1,0,3,2,0,0,1,1,1,47,38,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,16.916,20.584,3,113.0,BC,CTL,,2.347,-0.347,5,0,2,1.5,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,3709.0,2,6,86,1,0,3,2,1,0,1,1,1,48,38,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.229,4.772,1,118.0,C,NCTL,ND,3.694,-0.694,5,0,1,2.36,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,3737.0,2,6,87,1,0,3,2,2,0,1,1,1,49,38,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.335,3.125,1,109.0,BW,NCTL,ND,5.041,-1.041,5,0,1,2.36,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,3764.0,2,6,88,1,0,3,2,3,0,1,2,1,50,38,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10.927,6.86,1,109.0,C,NCTL,ND,6.388,-1.388,5,0,1,2.36,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,3810.0,2,7,89,1,0,4,2,0,0,2,1,1,51,38,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,21.127,13.61,4,115.0,W,CTL,D,0.653,-2.653,5,0,1,1.5,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,3839.0,2,7,90,1,0,4,2,1,0,2,1,2,51,39,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0.814,1,118.0,W,CTL,,0.306,-1.306,5,0,1,1.76,1.2
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,3856.0,2,7,91,1,0,4,2,1,1,2,1,2,51,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.704,7.194,1,119.0,BW,NCTL,D,-0.041,-0.959,5,0,2,1.76,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,3873.0,2,7,92,1,0,4,2,1,2,2,2,1,52,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.584,8.314,2,100.0,BW,NCTL,ND,0.612,-1.612,5,0,2,1.76,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,3901.0,2,7,93,1,0,4,2,2,2,2,1,2,52,41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33.546,21.726,5,122.0,C,NCTL,D,-0.735,-1.265,5,0,1,0.9099999999999999,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,3930.0,2,7,94,1,0,4,2,2,3,2,1,2,52,42,2,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.551,10.737,3,121.0,W,NCTL,ND,-1.082,1.082,5,0,2,1.76,1.2
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,4040.0,2,8,95,1,0,4,3,0,0,1,1,1,53,42,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.646,0.151,1,120.0,C,NCTL,,1.347,-0.347,5,0,1,1.5,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,4057.0,2,8,96,1,0,4,3,1,0,1,1,1,54,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.628,7.045,1,132.0,BW,NCTL,ND,1.694,-0.694,5,0,1,1.76,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,4076.0,2,8,97,1,0,4,3,2,0,1,2,1,55,42,0,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13.375,27.361,3,102.0,W,CTL,,4.041,-1.041,5,0,1,2.96,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,4120.0,2,8,98,1,0,4,3,3,0,1,1,1,56,42,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,15.726,11.866,1,116.0,C,NCTL,ND,5.388,-1.388,5,0,1,2.36,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,4153.0,2,9,99,1,0,5,3,0,0,2,1,1,57,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.008,7.893,2,125.0,BC,NCTL,ND,0.653,-1.653,5,0,1,1.5,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,4173.0,2,9,100,1,0,5,3,1,0,2,1,1,58,42,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.654,12.516,4,122.0,BC,CTL,D,2.306,-2.306,5,0,1,2.36,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,4195.0,2,9,101,1,0,5,3,2,0,2,2,1,59,42,0,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,42.077,33.138,8,107.0,BC,NCTL,ND,4.959,-2.959,5,0,1,2.96,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,4240.0,2,9,102,1,0,5,3,3,0,2,1,2,59,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.412,10.29,1,112.0,C,CTL,D,4.612,-2.612,5,0,1,1.76,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,4261.0,2,9,103,1,0,5,3,3,1,2,1,2,59,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16.088,12.578,1,125.0,BC,NCTL,D,4.265,-2.265,5,0,2,1.76,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,4278.0,2,9,104,1,0,5,3,3,2,2,2,1,60,44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9.308,7.661,2,100.0,B,NCTL,D,4.918,-2.918,5,0,2,1.76,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,4420.0,3,1,105,2,0,0,0,0,0,1,1,1,61,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24.176,25.908,7,127.0,BC,NCTL,ND,0.347,-1.347,3,0,2,0.8999999999999999,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,4451.0,3,1,106,2,0,0,0,1,0,1,1,1,62,44,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.409,9.806,3,104.0,W,CTL,,2.694,-1.694,3,0,1,2.36,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,4480.0,3,1,107,2,0,0,0,2,0,1,1,1,63,44,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.033,1.349,1,105.0,W,CTL,,4.041,-2.041,3,0,1,2.36,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,4504.0,3,1,108,2,0,0,0,3,0,1,2,1,64,44,1,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.14,11.262,3,100.0,B,NCTL,ND,5.388,-2.388,3,0,1,1.7599999999999998,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,4565.0,3,2,109,2,0,1,0,0,0,2,2,1,65,44,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.65,1.749,0,,B,CTL,,0.653,-1.653,5,0,1,1.5,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,4592.0,3,2,110,2,0,1,0,1,0,2,1,2,65,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.037,18.428,5,119.0,W,NCTL,ND,0.306,-1.306,5,0,1,1.76,0.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,4615.0,3,2,111,2,0,1,0,1,1,2,1,1,66,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28.979,36.189,6,123.0,C,NCTL,ND,0.959,-2.959,5,0,2,1.76,0.0
